CodicePratica;DenominazioneSito;Indirizzo;X_gb;Y_gb;MUNICIPIO;ID_NIL;NIL;Y_wgs84;X_wgs84;Location
151469197;Area ex Roche;Via Durante, 11;1517391;5037372;3;20;LORETO - CASORETTO - NOLO;45.48880787;9.22254697;(45.48880787, 9.22254697)
151469391;Area industriale IGP Decaux (prossimamente ad uso verde/residenziale);Via Marco d'Agrate, 29/31;1516584;5031450;5;36;SCALO ROMANA;45.43552408;9.21202411;(45.43552408, 9.21202411)
1514610118;Bonifica area ex Cava Triboniano - Zara/Expo, Lotto Infrastrutture Lombarde - Strada Triboniano sud;Via Barzaghi/Triboniano;1508927;5039739;8;72;MAGGIORE - MUSOCCO - CERTOSA;45.51027966;9.11427409;(45.51027966, 9.11427409)
151469943;Bonifica area ex S.I.A.P.I.;Via Fratelli Bressan, 29/31;1517203;5039661;2;16;GORLA - PRECOTTO;45.50941786;9.22021407;(45.50941786, 9.22021407)
151469670;Bonifica area di proprietà Immobiliare Darsena;Via La Spezia, 15;1513557;5032041;5;43;TIBALDI;45.44091164;9.1733395;(45.44091164, 9.1733395)
1514610174;Area di Via Fornari;Via Fornari, 6;1511185;5034550;7;52;BANDE NERE;45.46353852;9.14307019;(45.46353852, 9.14307019)
151469447;P.I.I. Isola-Lunetta - Area Lunetta: Lotto 1 (Incubatore dell'Arte) e Lotto 2A e 2B (Verde Pubblico);Via De Castillia;1515050;5036877;9;9;PORTA GARIBALDI - PORTA NUOVA;45.48441143;9.19257393;(45.48441143, 9.19257393)
151460127;Area ex Durban's;Via Gulli/Puricelli;1510254;5034585;7;52;BANDE NERE;45.4638642;9.13116381;(45.4638642, 9.13116381)
151469274;Area industriale dismessa (di proprietà Sig.re Pizzocaro);Via Legnone, 20/22/26/30;1514252;5038412;9;79;DERGANO;45.49824628;9.18241129;(45.49824628, 9.18241129)
151469600;Area di Proprietà Immobiliare Pizzi 12 Srl;Via Bernardo Quaranta , 15/17;1515814;5031473;5;38;VIGENTINO - Q.RE FATIMA;45.43575124;9.20218048;(45.43575124, 9.20218048)
151469420;Area agricola di proprietà della Soc. Sabini 2004 Srl;Via Monti Sabini;1515594;5030627;5;38;VIGENTINO - Q.RE FATIMA;45.42813885;9.19933955;(45.42813885, 9.19933955)
151469772;Bonifica area Giardino - Immobiliare Galdino;Via Alberto da Gandino - Via Albona 10, 16;1507439;5033895;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;45.4576964;9.09514045;(45.4576964, 9.09514045)
151469906;Bonifica area ex Fabbri - RCS;Via Mecenate, 91;1519580;5033163;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;45.4508683;9.25039505;(45.4508683, 9.25039505)
151469483;Area cantiere INPS;Via Ripamonti, 332/6;1515818;5029965;5;38;VIGENTINO - Q.RE FATIMA;45.42217482;9.20217955;(45.42217482, 9.20217955)
151469283;Ditta ex Gamma Luigi;Via C. Belgioioso, 230;1507426;5041578;8;73;CASCINA MERLATA;45.52684723;9.09509556;(45.52684723, 9.09509556)
151460018;PRU Palizzi - area ex Permolio (campo nomadi);Via Fattori;1510735;5039307;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;45.50636392;9.13741946;(45.50636392, 9.13741946)
151469124;IMMOBILIARE EFFEPIUNO srl - area ex CGD;Via Quintiliano, 40;1519360;5032804;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;45.4476456;9.2475564;(45.4476456, 9.2475564)
151469008;Area di via Eritrea;Via Eritrea, 48;1510808;5039657;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;45.50951488;9.13835069;(45.50951488, 9.13835069)
151469293;Area ex Berkel;Via Olgiati, 19;1511465;5031973;6;48;RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO;45.44033778;9.14658284;(45.44033778, 9.14658284)
151469272;Soc. Progestim Spa;Via Serio, 21;1515807;5032119;5;36;SCALO ROMANA;45.44157047;9.20211284;(45.44157047, 9.20211284)
151469695;Bonifica area ex Simplon Sud;Via Porretta;1511371;5039490;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;45.50799739;9.14556382;(45.50799739, 9.14556382)
151469604;Bonifica area Piano Integrato di Intervento Isola Lunetta (Lotto 3 Lunetta - MM5);N/D;1514957;5036873;9;9;PORTA GARIBALDI - PORTA NUOVA;45.48437842;9.19138243;(45.48437842, 9.19138243)
151469057;Area Pirelli-Bicocca ex fabbricato 278 (Torre evaporativa);Viale Sarca, 222;1516601;5040554;9;15;BICOCCA;45.51747294;9.21254636;(45.51747294, 9.21254636)
151469938;Area ex Trafilerie Colombo mappale n. 422 foglio catastale n. 321;Via dei Canzi, 18;1518996;5036270;3;23;LAMBRATE - ORTICA;45.47885237;9.24304288;(45.47885237, 9.24304288)
151469015;Q8 impianto di distribuzione carburante;Via bistolfi;1519161;5035562;3;23;LAMBRATE - ORTICA;45.47247478;9.24512898;(45.47247478, 9.24512898)
1514610308;Area ex Consorzio Agrario;Via Ripamonti, 35-37;1515588;5032536;5;27;PTA ROMANA;45.44532388;9.19932396;(45.44532388, 9.19932396)
151469942;Area di proprietà Il Mandorlo;Via Aleardi, 15;1513551;5036608;8;69;SARPI;45.48201829;9.17337948;(45.48201829, 9.17337948)
151469301;Area interna Ortomercato - Proprietà CEMAR;Via Lombroso, 54;1518381;5032849;4;29;ORTOMERCATO;45.44807913;9.23503811;(45.44807913, 9.23503811)
1514610128;Bonifica per riqualificazione complesso immobiliare;Viale Montello, 6;1514136;5036423;1;69;SARPI;45.48034535;9.18086335;(45.48034535, 9.18086335)
151460026;Sviluppo Linate -area ex Montedison (bonifica solventi clorurati)PZC;Via Bonfadini, 148;1519383;5032156;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;45.44181104;9.24782689;(45.44181104, 9.24782689)
1514610417;Bonifica area di via Fauchè;Via Fauchè, 9;1512902;5036784;8;69;SARPI;45.4836154;9.16508367;(45.4836154, 9.16508367)
151469975;OFFICINA CARROZZERIA PENNESTRI’ S.R.L.;Piazza Ovidio4-4/A angolo Via Marco Bruto;1518814;5033890;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;45.45743427;9.24061617;(45.45743427, 9.24061617)
1514610218;BONIFICA AREA DI PROPRIETA' DELLA SOC. EDILIZIA COMMERCIALE S.P.A.;Piazza IV Novembre angolo Via Tarra, 3;1515772;5037115;2;10;STAZIONE CENTRALE - PONTE SEVESO;45.48653816;9.20181991;(45.48653816, 9.20181991)
151469354;Area industriale dismessa (di proprietà della Soc. Razza Lomellina Srl);Via Tortona, 37/39;1512395;5032966;6;50;PORTA GENOVA;45.44925957;9.15849645;(45.44925957, 9.15849645)
151469786;Bonifica area Altra Sede Regione Lombardia - Lotto C;Via Restelli;1515236;5037049;9;9;PORTA GARIBALDI - PORTA NUOVA;45.48595378;9.19495353;(45.48595378, 9.19495353)
151469707;Bonifica area di proprietà Sbarbori Maria-Ravelli Marco;Via Rismondo, 100;1507192;5034721;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;45.46513375;9.09199123;(45.46513375, 9.09199123)
151469936;Area PV Totalerg Spa (ora già Erg Petroli Spa) NI008517;Piazza Frattini;1511164;5033180;6;49;GIAMBELLINO;45.45120344;9.14276321;(45.45120344, 9.14276321)
1514610188;Bonifica area Cascina Argelati;Via Segantini;1513455;5032739;6;44;PORTA TICINESE - CONCHETTA;45.44720136;9.17205438;(45.44720136, 9.17205438)
151469511;Area dismessa di proprietà Immobiliare Alfeo Srl;Via Giambellino, 31;1511723;5033034;6;49;GIAMBELLINO;45.44988565;9.14991545;(45.44988565, 9.14991545)
1514610025;Area Kerfindora S.p.A. Via Sannio, ex Via Tacito;Via Sannio ex Via Tacito 6;1517016;5032572;4;35;LODI - CORVETTO;45.44561654;9.21757856;(45.44561654, 9.21757856)
151469536;Area Passoni & Villa S.p.a.;Viale Suzzani, 229;1515980;5040756;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;45.51930314;9.2045991;(45.51930314, 9.2045991)
151469023;Area Max Meyer-Duco (MMD) ora PPG;dei Giovi/via Comasina;1512432;5042167;9;82;COMASINA;45.53207998;9.15921256;(45.53207998, 9.15921256)
151469590;Bonifica area di proprietà della Immobiliare Rembrandt srl;Via Rembrandt, 38;1510618;5034957;7;52;BANDE NERE;45.46721407;9.13582625;(45.46721407, 9.13582625)
151469653;Bonifica area di proprietà Ditta Ambrostore S.p.a.;Via Rubattino, 2;1519399;5035915;3;23;LAMBRATE - ORTICA;45.47564458;9.24818054;(45.47564458, 9.24818054)
151469700;Area Istituto Gonzaga;Via Vitruvio, 41;1516106;5036572;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;45.48163889;9.2060792;(45.48163889, 9.2060792)
151469797;Area ELIOLUB SERVICE Srl e Area Ex DELFINO (Zona Cimitero Musocco);Via Triboniano, 250;1508278;5040003;8;72;MAGGIORE - MUSOCCO - CERTOSA;45.51266203;9.10598007;(45.51266203, 9.10598007)
151469581;DBR s.r.l. di Dal Brun Roberto;Via B. Diotti, 43;1506834;5035034;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;45.46794593;9.08741607;(45.46794593, 9.08741607)
1514610149;AREA MOISE' LORIA;Via MOISE' LOIRA, 37;1512390;5033824;6;50;PORTA GENOVA;45.45697894;9.15845888;(45.45697894, 9.15845888)
151469117;AREA PORTELLO ESSELUNGA;Via Papa, 24;1511111;5037430;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.4894571;9.14218663;(45.4894571, 9.14218663)
1514610089;Bonifica area RIVA A. di Locati Armando;Viale Tibaldi, 14;1513938;5032203;5;43;TIBALDI;45.44236223;9.17821417;(45.44236223, 9.17821417)
151469193;Area ex Lamperti;Via Luxemburg, 5;1513840;5039235;9;79;DERGANO;45.50565867;9.17716319;(45.50565867, 9.17716319)
151469005;Spargimento idrocarburi tangenziale ovest direz. Bologna uscita Figino;N/D;1505185;5038028;7;88;PARCO BOSCO IN CITTA';45.49491611;9.06635223;(45.49491611, 9.06635223)
151469720;Bonifica area industriale dismessa;Via Monti Sabini, 10/9;1515619;5030696;5;38;VIGENTINO - Q.RE FATIMA;45.42876306;9.19965378;(45.42876306, 9.19965378)
151469113;AREA DISMESSA EX FONDERIE MILANESI srl;Via Gallarate, 450;1507779;5039424;8;72;MAGGIORE - MUSOCCO - CERTOSA;45.50745571;9.09958233;(45.50745571, 9.09958233)
151469314;Monitoraggio Post Bonifica - Area P.R.U. Palizzi - Comune di Milano;Via;1511177;5039249;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;45.50583007;9.14306552;(45.50583007, 9.14306552)
151469842;AREA FONDAZIONE PRADA;Largo  ISARCO, 2;1516006;5032308;5;36;SCALO ROMANA;45.44326326;9.20465638;(45.44326326, 9.20465638)
151469510;Area proprietà GIMAR Snc;Via Padova, 242;1518952;5039119;2;19;PADOVA - TURRO - CRESCENZAGO;45.50449704;9.2425845;(45.50449704, 9.2425845)
151469734;Bonifica area ITRAS S.p.A.;Via Savona, 105;1511701;5032798;6;49;GIAMBELLINO;45.44776262;9.14962919;(45.44776262, 9.14962919)
151469708;Bonifica area di proprietà Immobiliare Pussey S.p.a.;Via Mantegna (ingresso Via Mussi), 17/19;1513091;5036687;8;69;SARPI;45.48274099;9.167507;(45.48274099, 9.167507)
151469425;Area ex Ansaldo (subarea 1 A);Viale Sarca, 336;1516876;5040985;9;15;BICOCCA;45.52134136;9.21607739;(45.52134136, 9.21607739)
151469496;Area di proprietà Costruzioni Residenziali Brianza srl;Via Casoretto, 35;1518049;5037365;3;20;LORETO - CASORETTO - NOLO;45.4887325;9.23096561;(45.4887325, 9.23096561)
151469210;Area dismessa Magolfa -;Via Gola, Magolfa e Pichi, 6/8/10;1513820;5032949;6;44;PORTA TICINESE - CONCHETTA;45.44908445;9.17672719;(45.44908445, 9.17672719)
1514610110;Bonifica ex P.V. Q8 n. 1174;Via Missaglia, 9;1513903;5030405;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;45.42618447;9.17771426;(45.42618447, 9.17771426)
1514610219;BONIFICA AREA SUPERCONDOMINIO DORA BALTEA RIPARIA;Via Dora Riparia, 4;1513243;5041476;9;83;BRUZZANO;45.52583701;9.16957824;(45.52583701, 9.16957824)
1514610062;Ex Scalo Merci di Porta Romana;Viale Isonzo 11 /Corso Lodi;1516080;5032468;5;36;SCALO ROMANA;45.44470005;9.20560724;(45.44470005, 9.20560724)
151469856;AREAPLESSO SCOLASTICO;Via Bergognone, 2/4;1512655;5033671;6;50;PORTA GENOVA;45.45560293;9.16184725;(45.45560293, 9.16184725)
151469143;Ex PV Kuwait Petroleum Italia spa;Piazzale Agrippa;1514371;5031079;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;45.43223695;9.18372096;(45.43223695, 9.18372096)
151469777;Bonifica area Via Merano;Via Merano, 19;1517287;5038287;2;20;LORETO - CASORETTO - NOLO;45.49704503;9.22125254;(45.49704503, 9.22125254)
151469282;Area di proprietà Immobiliare Bernina Srl;Via Bernina, 1;1514088;5037871;9;78;FARINI;45.49337617;9.180293;(45.49337617, 9.180293)
1514610307;Condominio di Viale Toscana;Viale Toscana, 9;1515394;5032554;5;5;PORTA VIGENTINA - PORTA LODOVICA;45.44548833;9.19684146;(45.44548833, 9.19684146)
151469945;Area di proprietà Immobiliare Donadoni;Via Donadoni, 6;1512662;5039001;9;77;BOVISA;45.50357794;9.162071;(45.50357794, 9.162071)
151469039;Area ex Atkinsons;Via Grazioli, 76;1513224;5039510;9;80;AFFORI;45.50814202;9.16928414;(45.50814202, 9.16928414)
1514610347;BONIFICA EX AUTOFFICINA;Via NEERA, 10;1513735;5031029;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;45.43179851;9.17558123;(45.43179851, 9.17558123)
151469498;P.V. Kuwait Petroleum n. 1054;Viale Cassala, 28;1512873;5032356;6;44;PORTA TICINESE - CONCHETTA;45.44375911;9.16459676;(45.44375911, 9.16459676)
151469265;PV carburanti Bielpe;Piazza Damiano Chiesa;1512154;5036761;8;67;PORTELLO;45.48342487;9.15551573;(45.48342487, 9.15551573)
1514610068;Bonifica area di Via Gallarate (Peugeot Automobili Italia S.p.A.);Via Gallarate, 199;1509935;5038355;8;72;MAGGIORE - MUSOCCO - CERTOSA;45.49780668;9.12715741;(45.49780668, 9.12715741)
151469259;Gasparotto Fondal;Via Carlo Bò, 1;1512902;5032076;6;45;MONCUCCO - SAN CRISTOFORO;45.44123854;9.16496652;(45.44123854, 9.16496652)
151469836;Area Main Wall;Via Varesina, 91;1511254;5038387;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.49807404;9.14404091;(45.49807404, 9.14404091)
1514610300;BONIFICA AREA VIA TEODOSIO;Via Teodosio, 2;1518028;5036638;3;22;CITTA' STUDI;45.4821914;9.23066753;(45.4821914, 9.23066753)
1514610211;Bonifica area Via Piranesi;Via Giovanni Battista Piranesi, 2, 4;1517584;5034128;4;29;ORTOMERCATO;45.45961038;9.2249009;(45.45961038, 9.2249009)
151460149;Zincheria Origoni;Via La Masa, 1;1512388;5038619;9;77;BOVISA;45.50014517;9.15856011;(45.50014517, 9.15856011)
151469223;area GE.SPE.DE Srl;Via Fantoli, 28/12;1520098;5033458;4;31;MONLUE' - PONTE LAMBRO;45.45350573;9.25702682;(45.45350573, 9.25702682)
1514610155;AREA VIA TERRUGGIA;Via Terruggia, 28;1514722;5040497;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;45.51699856;9.18849058;(45.51699856, 9.18849058)
151469075;Parcheggio Collina dei Ciliegi;Via Pirelli/Emanueli;1516389;5039914;9;15;BICOCCA;45.51171612;9.20980805;(45.51171612, 9.20980805)
151460024;Area dismessa ex Fallimento de Medici & Co;Via Grassi, 15;1509883;5039958;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;45.51223204;9.12651716;(45.51223204, 9.12651716)
151469170;P.V. AgipPetroli n. 2362;Via Medeghino, 32;1514085;5030852;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;45.430204;9.18005087;(45.430204, 9.18005087)
151469741;Bonifica area SIDERVAL S.p.a.;Via San Faustino, 62/64;1518970;5035897;3;23;LAMBRATE - ORTICA;45.47549789;9.24269257;(45.47549789, 9.24269257)
151469319;Area Pirelli - ex edificio 143;Via Sarca, 222;1516569;5040716;9;15;BICOCCA;45.51892678;9.21214357;(45.51892678, 9.21214357)
1514610291;Bonifica area di Via Ippodromo;Via Ippodromo, 8;1509901;5037052;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;45.48607663;9.12669473;(45.48607663, 9.12669473)
151469085;Area Pirelli Bicocca Metrotramviaparcheggio P8;N/D;1516523;5040510;9;15;BICOCCA;45.51707602;9.2115374;(45.51707602, 9.2115374)
151469121;AREA EX HELEN CURTIS;Via Primaticcio;1510192;5033809;6;53;LORENTEGGIO;45.45688241;9.13034354;(45.45688241, 9.13034354)
151469770;Bonifica area ex Mellin;Via Alberto Mario, 15-19;1511797;5035290;7;58;DE ANGELI - MONTE ROSA;45.47018515;9.15090856;(45.47018515, 9.15090856)
151469251;Area ex Santagostino;Via Palanzone, 16/24;1515209;5040621;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;45.51810943;9.19472976;(45.51810943, 9.19472976)
1514610172;Bonifica area condominio Via Guintellino;Via Guintellino, 32;1511321;5032071;6;48;RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO;45.44122295;9.1447502;(45.44122295, 9.1447502)
151469340;Area INTERMEDRI Srl;Via Pantelleria, 4;1511160;5038395;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.49814266;9.1428306;(45.49814266, 9.1428306)
1514610048;Bonifica area di proprietà Soc. Centro Stile Moda s.r.l.;Via Caposile ang. Via Busoni, 5;1517458;5033843;4;28;UMBRIA - MOLISE - CALVAIRATE;45.45704782;9.22327316;(45.45704782, 9.22327316)
1514610225;BONIFICA AREA DI PROPRIETA' T.G.S. 2008 srl in liq. (ex Galvanica applicata srl);Via Palizzi, 116;1510519;5039500;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;45.50810266;9.13465164;(45.50810266, 9.13465164)
151469729;Bonifica area Condominio;Via d'Annunzio, 25;1513934;5033327;6;44;PORTA TICINESE - CONCHETTA;45.45247666;9.17818815;(45.45247666, 9.17818815)
151469182;Officine Metallurgiche Broggi Spa;Via Lambruschini, 4;1512274;5038903;9;77;BOVISA;45.50269955;9.15710387;(45.50269955, 9.15710387)
151469299;Area ex Montedison - Piano di gestione dei terreni di scavo delle opere di riqualificazione urbanistica;Via Bonfadini, 148;1519014;5032372;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;45.44376064;9.24311925;(45.44376064, 9.24311925)
151469064;Area ex Motta;Via Battistotti Sassi, 11;1517819;5034434;4;25;CORSICA;45.46235968;9.22791558;(45.46235968, 9.22791558)
151469540;Area ex AutoGuidovie Italiane Spa;Via Dossi, 7;1519055;5037201;3;18;CIMIANO - ROTTOLE - Q.RE FELTRE;45.48722525;9.24382945;(45.48722525, 9.24382945)
151469120;Kuwait Petroleum Italia SpA;Via Chiesa Rossa, 15;1513667;5031289;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;45.43414171;9.17472492;(45.43414171, 9.17472492)
151469177;Azienda Ospedaliera Gatano Pini - Area dismessa ex Malaguti;Via Isocrate, 19;1517274;5039361;2;16;GORLA - PRECOTTO;45.50671967;9.2211163;(45.50671967, 9.2211163)
151469278;Area Politecnico di Milano;Via Golgi, 40;1518381;5036090;3;22;CITTA' STUDI;45.47724442;9.23516718;(45.47724442, 9.23516718)
151469982;Ex area industriale;Viale Famagosta, 12;1512331;5031477;6;46;BARONA;45.43585588;9.15764863;(45.43585588, 9.15764863)
1514610364;BONIFICA AREA EX DITTA BRIZZA s.n.c.;Via Bolzano, 20;1517360;5038084;2;20;LORETO - CASORETTO - NOLO;45.49521633;9.22217912;(45.49521633, 9.22217912)
151469230;PV Tamoil n. 2909;Via Fornari, 4;1511219;5034622;7;52;BANDE NERE;45.46418136;9.14350371;(45.46418136, 9.14350371)
1514610150;Scuola AREA VIA DON GNOCCHI;Via DON GNOCCHI, 25;1509853;5035476;7;60;STADIO - IPPODROMI;45.47188841;9.12604607;(45.47188841, 9.12604607)
1514610330;AREA VIA FERRUCCI 5;Via FERRUCCI, 5;1512893;5036202;8;68;PAGANO;45.47837433;9.16495142;(45.47837433, 9.16495142)
1514610259;Area di proprietà Veredil Srl;Viale Monza, 101;1517159;5038199;2;20;LORETO - CASORETTO - NOLO;45.49625897;9.21959899;(45.49625897, 9.21959899)
151469456;P.I.I. Cantalupa (area di proprietà Fratelli Ingegnoli Spa);Via del Mare / De Finetti;1512080;5029582;6;47;CANTALUPA;45.41880523;9.1543922;(45.41880523, 9.1543922)
151469086;PV SHELL 49472;Piazzale Segesta;1510734;5035818;7;57;SAN SIRO;45.47496026;9.13732238;(45.47496026, 9.13732238)
151469559;Ex area industriale;Via Columella, 36;1517795;5040315;2;16;GORLA - PRECOTTO;45.51529067;9.2278206;(45.51529067, 9.2278206)
151469871;Bonifica area BNP Paribas Real Estate - Immobile Via De Roberto;Via De Roberto, 5;1510775;5040211;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;45.51449777;9.13795123;(45.51449777, 9.13795123)
151469598;Bonifica P.I.I. Isola-Lunetta - Area ISOLA (MM5 - Prog. 932,76 - Prog. 1100);Via Confalonieri/De Castilla;1514986;5036992;9;11;ISOLA;45.48544649;9.19175606;(45.48544649, 9.19175606)
151469833;Area di proprietà Triboniano 103 spa;Via Gandhi;1509799;5039179;8;72;MAGGIORE - MUSOCCO - CERTOSA;45.50522156;9.12543523;(45.50522156, 9.12543523)
151469634;Bonifica ex area artigianale;Via Frassinetti, 25;1511036;5035224;7;57;SAN SIRO;45.46960501;9.14117067;(45.46960501, 9.14117067)
151469444;Area Cantiere;Via San Mamete;1519675;5039856;2;17;ADRIANO;45.51110877;9.25186938;(45.51110877, 9.25186938)
151469494;Area ex insediamento produttivo Pirelli-Bicocca edificio 333;Viale Sarca, 222;1516612;5040765;9;15;BICOCCA;45.51937381;9.21268656;(45.51937381, 9.21268656)
1514610029;Bonifica condominio Via Ajraghi;Via Cesare Ajraghi, 30;1511545;5038268;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;45.49699638;9.14775596;(45.49699638, 9.14775596)
151469568;PII Garibaldi Repubblica - Area U3 - Foglio 268 - Particella 222;N/D;1515076;5036539;9;9;PORTA GARIBALDI - PORTA NUOVA;45.48136643;9.19289037;(45.48136643, 9.19289037)
151469890;"insediamento ad uso industriale di proprietà ""Fondo Immobiliare - Comune di Milano II"" gestito da BPN Paribas Real Estate REIM SGR p.A.";Galileo Ferraris , 3- 5-7-9;1513581;5037343;8;70;GHISOLFA;45.48863499;9.1737907;(45.48863499, 9.1737907)
151469947;PII Piano Integrato di Intervento - foglio 388 e mappale 194 -Via Torino, Via della Palla e Via Lupetta;Via Torino, Via della Palla e Via Lupetta;1514584;5034277;1;1;DUOMO;45.46101812;9.18652915;(45.46101812, 9.18652915)
1514610039;Bonifica area di proprietà PETRA s.r.l.;Via Lazzaro Papi, 14;1516279;5033077;4;27;PTA ROMANA;45.4501834;9.20816932;(45.4501834, 9.20816932)
151469370;Area Garibaldi Repubblica nuova sede uffici (Area Altra Sede Regione Lombardia);Via Melchiorre Gioia/ Liberazione, 35;1515335;5037069;9;9;PORTA GARIBALDI - PORTA NUOVA;45.4861356;9.19622242;(45.4861356, 9.19622242)
1514610231;BONIFICA AREA VIA STRIGELLI;Via Strigelli, 8;1517091;5033611;4;28;UMBRIA - MOLISE - CALVAIRATE;45.45496519;9.21855623;(45.45496519, 9.21855623)
151469429;Area ex PV TOTAL n. 2321;Piazzale Segesta/Stratico;1510721;5035888;7;60;STADIO - IPPODROMI;45.47559132;9.13716012;(45.47559132, 9.13716012)
151469502;Immobile di proprietà della Nuova Immobiliare Labor srl;Via Mazzali, 7;1496328;5039704;;;;45.51000779;8.95298893;(45.51000779, 8.95298893)
151469555;Ex area industriale;Via Carlo Torre, 39/41;1512979;5032421;6;44;PORTA TICINESE - CONCHETTA;45.4443442;9.16595795;(45.4443442, 9.16595795)
151469761;Bonifica area O.M.E.A.;Via Francesco Albani, 20;1511629;5036296;8;58;DE ANGELI - MONTE ROSA;45.47924588;9.14878363;(45.47924588, 9.14878363)
151469393;Ex area industriale;Via Punta Licosa, 11;1509703;5038923;8;72;MAGGIORE - MUSOCCO - CERTOSA;45.50291617;9.1241903;(45.50291617, 9.1241903)
